,open,high,low,close,volume
2008-07-24,1.9973,1.9987,1.9815,1.9863,0
2008-07-25,1.9863,1.9977,1.9831,1.9914,0
2008-07-28,1.9905,1.9963,1.984,1.9943,0
2008-07-29,1.9944,1.9967,1.9761,1.9798,0
2008-07-30,1.9797,1.9841,1.9745,1.9813,0
2008-07-31,1.9811,1.9925,1.9781,1.9831,0
2008-08-01,1.9831,1.984,1.9727,1.975,0
2008-08-04,1.975,1.9758,1.9599,1.961,0
2008-08-05,1.9611,1.9624,1.952,1.9528,0
2008-08-06,1.9528,1.9592,1.9466,1.9471,0
2008-08-07,1.9471,1.9536,1.9419,1.9432,0
2008-08-08,1.9432,1.9436,1.9142,1.9209,0
2008-08-11,1.9164,1.9254,1.9067,1.9101,0
2008-08-12,1.9102,1.9121,1.8952,1.8956,0
2008-08-13,1.8957,1.9034,1.8638,1.8691,0
2008-08-14,1.8692,1.8786,1.8619,1.8683,0
2008-08-15,1.8697,1.8698,1.8513,1.8658,0
2008-08-18,1.8647,1.872,1.8622,1.8622,0
2008-08-19,1.8619,1.868,1.8537,1.8665,0
2008-08-20,1.8667,1.8683,1.854,1.861,0
2008-08-21,1.8612,1.8794,1.8606,1.8774,0
2008-08-22,1.8776,1.8779,1.8504,1.8527,0
2008-08-25,1.8515,1.8589,1.8405,1.8524,0
2008-08-26,1.8524,1.853,1.8329,1.838,0
2008-08-27,1.8381,1.8488,1.8284,1.834,0
2008-08-28,1.8342,1.8397,1.824,1.8284,0
2008-08-29,1.8284,1.8342,1.8172,1.821,0
2008-09-01,1.8163,1.8163,1.7984,1.7988,0
2008-09-02,1.8013,1.8013,1.7782,1.783,0
2008-09-03,1.7831,1.7837,1.7667,1.7746,0
2008-09-04,1.7751,1.7859,1.7562,1.7594,0
2008-09-05,1.7601,1.7744,1.7538,1.7658,0
2008-09-08,1.7658,1.7976,1.7472,1.7578,0
2008-09-09,1.7576,1.7707,1.7506,1.7585,0
2008-09-10,1.7581,1.7679,1.748,1.7488,0
2008-09-11,1.7492,1.7611,1.7447,1.7582,0
2008-09-12,1.7583,1.7962,1.7544,1.7936,0
2008-09-15,1.7935,1.8131,1.7766,1.7995,0
2008-09-16,1.7987,1.8011,1.7735,1.7809,0
2008-09-17,1.7806,1.8244,1.7788,1.8139,0
2008-09-18,1.8137,1.8276,1.8092,1.8155,0
2008-09-19,1.8155,1.8389,1.7916,1.8315,0
2008-09-22,1.8314,1.864,1.8265,1.8579,0
2008-09-23,1.858,1.8636,1.8473,1.8528,0
2008-09-24,1.853,1.8608,1.846,1.8465,0
2008-09-25,1.8465,1.8668,1.8308,1.8379,0
2008-09-26,1.8379,1.8468,1.8336,1.8428,0
2008-09-29,1.8445,1.8445,1.7958,1.804,0
2008-09-30,1.8041,1.8118,1.7759,1.7833,0
2008-10-01,1.783,1.7875,1.7634,1.7703,0
2008-10-02,1.7703,1.7726,1.7552,1.7624,0
2008-10-03,1.762,1.7839,1.756,1.7716,0
2008-10-06,1.7715,1.772,1.7337,1.7432,0
2008-10-07,1.743,1.7658,1.7319,1.752,0
2008-10-08,1.75,1.7656,1.7263,1.7274,0
2008-10-09,1.7273,1.7397,1.7064,1.709,0
2008-10-10,1.7093,1.7179,1.6781,1.7063,0
2008-10-13,1.7041,1.7442,1.6909,1.7407,0
2008-10-14,1.7408,1.7631,1.7393,1.7409,0
2008-10-15,1.7409,1.7603,1.7137,1.7143,0
2008-10-16,1.714,1.7353,1.7137,1.7314,0
2008-10-17,1.7316,1.7384,1.7225,1.728,0
2008-10-20,1.7285,1.7518,1.7106,1.7149,0
2008-10-21,1.7149,1.7198,1.6652,1.6688,0
2008-10-22,1.6687,1.6717,1.6138,1.6215,0
2008-10-23,1.6219,1.6346,1.6042,1.6309,0
2008-10-24,1.6288,1.6297,1.5267,1.5922,0
2008-10-27,1.5923,1.5923,1.5279,1.563,0
2008-10-28,1.5545,1.5999,1.5402,1.5993,0
2008-10-29,1.6003,1.6475,1.594,1.6395,0
2008-10-30,1.6394,1.6672,1.621,1.636,0
2008-10-31,1.6357,1.6486,1.6006,1.6067,0
2008-11-03,1.6068,1.6399,1.5782,1.5827,0
2008-11-04,1.5817,1.6108,1.5604,1.5948,0
2008-11-05,1.5956,1.6197,1.5752,1.591,0
2008-11-06,1.5903,1.6039,1.5565,1.5622,0
2008-11-07,1.5623,1.5877,1.5537,1.5641,0
2008-11-10,1.5642,1.5883,1.5576,1.5604,0
2008-11-11,1.5606,1.5703,1.5363,1.5379,0
2008-11-12,1.5383,1.5483,1.4894,1.4961,0
2008-11-13,1.4963,1.4992,1.4558,1.4842,0
2008-11-14,1.4838,1.496,1.4658,1.4738,0
2008-11-17,1.4988,1.4994,1.4951,1.4951,0
2008-11-18,1.4958,1.4977,1.4953,1.4974,0
2008-11-19,1.4958,1.5249,1.4902,1.4962,0
2008-11-20,1.4724,1.4753,1.4719,1.4735,0
2008-11-21,1.4725,1.5058,1.4703,1.4915,0
2008-11-24,1.5181,1.5189,1.5165,1.5183,0
2008-11-25,1.5471,1.5483,1.5448,1.5452,0
2008-11-26,1.5471,1.5483,1.5178,1.5323,0
2008-11-27,1.5321,1.5512,1.5314,1.5404,0
2008-11-28,1.5402,1.5449,1.5258,1.5364,0
2008-12-01,1.5359,1.5398,1.4808,1.488,0
2008-12-02,1.4886,1.5068,1.4777,1.4901,0
2008-12-03,1.4915,1.4934,1.4666,1.4783,0
2008-12-04,1.4782,1.4814,1.4468,1.4679,0
2008-12-05,1.4677,1.4772,1.4526,1.4669,0
2008-12-08,1.4683,1.5047,1.4679,1.4914,0
2008-12-09,1.4913,1.4915,1.468,1.4753,0
2008-12-10,1.475,1.4882,1.4737,1.4778,0
2008-12-11,1.4782,1.5081,1.4776,1.503,0
2008-12-12,1.5031,1.5118,1.4817,1.4944,0
2008-12-15,1.4942,1.5379,1.492,1.5301,0
2008-12-16,1.5304,1.5648,1.5204,1.5574,0
2008-12-17,1.5574,1.5723,1.5244,1.5535,0
2008-12-18,1.5531,1.5616,1.4883,1.5015,0
2008-12-19,1.5013,1.5186,1.4813,1.4932,0
2008-12-22,1.4927,1.4993,1.4687,1.4824,0
2008-12-23,1.4826,1.4897,1.4672,1.4723,0
2008-12-24,1.4718,1.4807,1.4659,1.4723,0
2008-12-25,1.4729,1.5193,1.465,1.5193,0
2008-12-26,1.5193,1.5193,1.458,1.4601,0
2008-12-29,1.4572,1.4771,1.4384,1.4388,0
2008-12-30,1.439,1.4548,1.4388,1.4406,0
2008-12-31,1.4407,1.47,1.4351,1.4626,0
2009-01-01,1.4626,1.4668,1.4591,1.4668,0
2009-01-02,1.4678,1.4827,1.4378,1.4548,0
2009-01-05,1.4546,1.4739,1.4428,1.4697,0
2009-01-06,1.4697,1.4962,1.4505,1.4934,0
2009-01-07,1.4918,1.5281,1.4805,1.5102,0
2009-01-08,1.5096,1.5374,1.4984,1.522,0
2009-01-09,1.5213,1.5349,1.5117,1.516,0
2009-01-12,1.516,1.5181,1.4814,1.4832,0
2009-01-13,1.4818,1.4828,1.447,1.4508,0
2009-01-14,1.4496,1.4709,1.4492,1.4613,0
2009-01-15,1.4608,1.4685,1.4475,1.4636,0
2009-01-16,1.4635,1.498,1.4629,1.473,0
2009-01-19,1.4731,1.4908,1.4429,1.443,0
2009-01-20,1.4417,1.4443,1.3863,1.3924,0
2009-01-21,1.3922,1.4027,1.3621,1.396,0
2009-01-22,1.3954,1.4023,1.369,1.3873,0
2009-01-23,1.3874,1.3899,1.3504,1.3793,0
2009-01-26,1.3794,1.3995,1.3549,1.3991,0
2009-01-27,1.3989,1.4242,1.3931,1.4132,0
2009-01-28,1.4127,1.4375,1.4127,1.4248,0
2009-01-29,1.4245,1.4411,1.4073,1.4299,0
2009-01-30,1.4295,1.4544,1.4187,1.454,0
2009-02-02,1.4536,1.4558,1.4052,1.418,0
2009-02-03,1.4265,1.4485,1.4155,1.4455,0
2009-02-04,1.4452,1.4578,1.4324,1.4466,0
2009-02-05,1.4465,1.4703,1.4367,1.4607,0
2009-02-06,1.461,1.4844,1.459,1.4783,0
2009-02-09,1.4784,1.4986,1.4702,1.4898,0
2009-02-10,1.4895,1.4915,1.4457,1.4541,0
2009-02-11,1.4539,1.4565,1.4317,1.4397,0
2009-02-12,1.4392,1.4415,1.4137,1.4265,0
2009-02-13,1.4264,1.4605,1.4254,1.4352,0
2009-02-16,1.4348,1.4363,1.4152,1.4289,0
2009-02-17,1.4295,1.4311,1.4125,1.4236,0
2009-02-18,1.4236,1.4299,1.4093,1.421,0
2009-02-19,1.4209,1.4447,1.4207,1.4293,0
2009-02-20,1.429,1.4484,1.4152,1.4422,0
2009-02-23,1.4436,1.4663,1.4365,1.4536,0
2009-02-24,1.4484,1.4579,1.4376,1.448,0
2009-02-25,1.4477,1.4608,1.4175,1.4204,0
2009-02-26,1.4203,1.4385,1.4162,1.4316,0
2009-02-27,1.4316,1.4366,1.4112,1.4316,0
2009-03-02,1.4311,1.4314,1.3957,1.4051,0
2009-03-03,1.4052,1.4157,1.3985,1.405,0
2009-03-04,1.4047,1.4198,1.3985,1.4189,0
2009-03-05,1.4191,1.4234,1.4038,1.4121,0
2009-03-06,1.4114,1.4306,1.4041,1.409,0
2009-03-09,1.4091,1.4182,1.3743,1.3772,0
2009-03-10,1.3772,1.3907,1.369,1.3745,0
2009-03-11,1.3747,1.3889,1.3656,1.3869,0
2009-03-12,1.3873,1.3983,1.3701,1.3938,0
2009-03-13,1.393,1.4071,1.3864,1.4009,0
2009-03-16,1.4003,1.4229,1.3894,1.407,0
2009-03-17,1.4074,1.4137,1.3965,1.4039,0
2009-03-18,1.4041,1.4337,1.3844,1.4311,0
2009-03-19,1.4297,1.4596,1.416,1.4508,0
2009-03-20,1.4511,1.4589,1.4394,1.4461,0
2009-03-23,1.4466,1.4649,1.4422,1.4557,0
2009-03-24,1.4678,1.4775,1.4622,1.469,0
2009-03-25,1.4695,1.4735,1.4516,1.4549,0
2009-03-26,1.4546,1.4638,1.4425,1.4457,0
2009-03-27,1.4461,1.4494,1.4268,1.4317,0
2009-03-30,1.4317,1.4317,1.4112,1.4267,0
2009-03-31,1.4264,1.4376,1.4241,1.432,0
2009-04-01,1.4321,1.4481,1.4274,1.4452,0
2009-04-02,1.4452,1.4751,1.445,1.4727,0
2009-04-03,1.4728,1.4847,1.4649,1.4841,0
2009-04-06,1.4836,1.4959,1.4671,1.4744,0
2009-04-07,1.4744,1.4779,1.4582,1.4734,0
2009-04-08,1.4735,1.4747,1.4635,1.47,0
2009-04-09,1.4699,1.4779,1.4586,1.4669,0
2009-04-10,1.467,1.4682,1.4617,1.467,0
2009-04-13,1.467,1.4869,1.4606,1.4847,0
2009-04-14,1.4848,1.4944,1.4825,1.4891,0
2009-04-15,1.4892,1.5036,1.4823,1.498,0
2009-04-16,1.4983,1.5068,1.484,1.4919,0
2009-04-17,1.4917,1.4941,1.4756,1.4794,0
2009-04-20,1.4794,1.4816,1.4501,1.4533,0
2009-04-21,1.4537,1.4709,1.4468,1.4672,0
2009-04-22,1.4672,1.4687,1.4398,1.4479,0
2009-04-23,1.4478,1.4744,1.4443,1.4702,0
2009-04-24,1.4708,1.4773,1.4576,1.4676,0
2009-04-27,1.4677,1.4695,1.4515,1.4622,0
2009-04-28,1.4622,1.4691,1.4517,1.4625,0
2009-04-29,1.4625,1.4814,1.4616,1.4751,0
2009-04-30,1.4751,1.4948,1.4704,1.4782,0
2009-05-01,1.4779,1.4935,1.4755,1.4919,0
2009-05-04,1.4899,1.5037,1.4836,1.5035,0
2009-05-05,1.5033,1.5162,1.4982,1.5059,0
2009-05-06,1.506,1.5152,1.4992,1.5119,0
2009-05-07,1.5116,1.5197,1.4944,1.5032,0
2009-05-08,1.5028,1.5253,1.4969,1.5226,0
2009-05-11,1.5257,1.5263,1.5067,1.5116,0
2009-05-12,1.5112,1.5352,1.5075,1.5268,0
2009-05-13,1.5268,1.5332,1.5087,1.5156,0
2009-05-14,1.515,1.5248,1.5059,1.5213,0
2009-05-15,1.5215,1.5287,1.5135,1.5176,0
2009-05-18,1.5165,1.5349,1.5117,1.5336,0
2009-05-19,1.5337,1.5524,1.5296,1.5473,0
2009-05-20,1.5472,1.5789,1.5449,1.5784,0
2009-05-21,1.5739,1.5891,1.5516,1.5848,0
2009-05-22,1.5849,1.5945,1.5756,1.5908,0
2009-05-25,1.5928,1.594,1.5835,1.5919,0
2009-05-26,1.5918,1.5969,1.5779,1.5925,0
2009-05-27,1.5928,1.6086,1.5926,1.596,0
2009-05-28,1.5962,1.6015,1.5853,1.5931,0
2009-05-29,1.5931,1.6199,1.5919,1.6185,0
2009-06-01,1.6182,1.6497,1.6163,1.6439,0
2009-06-02,1.644,1.6596,1.6324,1.6582,0
2009-06-03,1.6583,1.6663,1.6243,1.6297,0
2009-06-04,1.6297,1.6434,1.6086,1.6141,0
2009-06-05,1.6135,1.6242,1.5942,1.5973,0
2009-06-08,1.5977,1.6104,1.5802,1.6042,0
2009-06-09,1.6043,1.6361,1.5986,1.6315,0
2009-06-10,1.6314,1.6473,1.6241,1.6345,0
2009-06-11,1.6341,1.6621,1.634,1.6573,0
2009-06-12,1.6572,1.6599,1.633,1.6448,0
2009-06-15,1.6442,1.6451,1.6243,1.6301,0
2009-06-16,1.6302,1.6507,1.6211,1.6395,0
2009-06-17,1.6393,1.6482,1.6221,1.6388,0
2009-06-18,1.6388,1.6469,1.6188,1.6341,0
2009-06-19,1.634,1.6562,1.6304,1.6492,0
2009-06-22,1.6504,1.6516,1.6321,1.6344,0
2009-06-23,1.634,1.6474,1.6209,1.6451,0
2009-06-24,1.6451,1.6603,1.6369,1.641,0
2009-06-25,1.6411,1.6468,1.6233,1.6376,0
2009-06-26,1.6376,1.656,1.6366,1.6516,0
2009-06-29,1.652,1.6585,1.6429,1.6553,0
2009-06-30,1.6556,1.6744,1.6423,1.646,0
2009-07-01,1.6461,1.6545,1.6384,1.6481,0
2009-07-02,1.6484,1.6501,1.6323,1.6335,0
2009-07-03,1.6339,1.643,1.6303,1.6337,0
2009-07-06,1.6337,1.6345,1.6097,1.627,0
2009-07-07,1.6271,1.6296,1.6118,1.6127,0
2009-07-08,1.6127,1.6138,1.5984,1.6049,0
2009-07-09,1.6054,1.638,1.6028,1.6337,0
2009-07-10,1.6337,1.6343,1.6155,1.6213,0
2009-07-13,1.6198,1.6238,1.6033,1.6234,0
2009-07-14,1.6241,1.6344,1.6229,1.6322,0
2009-07-15,1.6322,1.6469,1.6303,1.6419,0
2009-07-16,1.642,1.6479,1.6357,1.6442,0
2009-07-17,1.6438,1.644,1.6265,1.6332,0
2009-07-20,1.6328,1.6558,1.6322,1.6547,0
2009-07-21,1.6546,1.6554,1.6384,1.6447,0
2009-07-22,1.6448,1.6505,1.6311,1.6458,0
2009-07-23,1.6456,1.6586,1.6433,1.6491,0
2009-07-24,1.6484,1.6542,1.6391,1.6426,0
2009-07-27,1.6428,1.6523,1.6383,1.6489,0
2009-07-28,1.6492,1.6556,1.6391,1.6421,0
2009-07-29,1.6425,1.6469,1.6347,1.6366,0
2009-07-30,1.6366,1.6525,1.634,1.6492,0
2009-07-31,1.6491,1.6732,1.6474,1.6707,0
2009-08-03,1.6718,1.6987,1.6696,1.6932,0
2009-08-04,1.6935,1.7004,1.6889,1.693,0
2009-08-05,1.693,1.7043,1.6902,1.6991,0
2009-08-06,1.699,1.703,1.6752,1.6776,0
2009-08-07,1.6776,1.6835,1.6652,1.6681,0
2009-08-10,1.668,1.6718,1.6431,1.6485,0
2009-08-11,1.6485,1.6525,1.6432,1.6473,0
2009-08-12,1.6477,1.656,1.6391,1.649,0
2009-08-13,1.6491,1.6667,1.6486,1.6567,0
2009-08-14,1.6567,1.6608,1.6485,1.6538,0
2009-08-17,1.6538,1.6541,1.6276,1.6337,0
2009-08-18,1.6332,1.6587,1.6326,1.6555,0
2009-08-19,1.6558,1.6593,1.6376,1.6537,0
2009-08-20,1.6537,1.6607,1.6452,1.65,0
2009-08-21,1.6499,1.6624,1.642,1.6494,0
2009-08-24,1.6505,1.6545,1.6392,1.6413,0
2009-08-25,1.6414,1.6445,1.6331,1.6342,0
2009-08-26,1.6341,1.6354,1.6159,1.6232,0
2009-08-27,1.6231,1.6304,1.6154,1.6269,0
2009-08-28,1.6269,1.6381,1.6257,1.6266,0
2009-08-31,1.6267,1.633,1.6184,1.6282,0
2009-09-01,1.6284,1.6375,1.6114,1.6153,0
2009-09-02,1.615,1.63,1.6115,1.6264,0
2009-09-03,1.6264,1.6413,1.6238,1.633,0
2009-09-04,1.6329,1.6411,1.6287,1.6387,0
2009-09-07,1.6391,1.6444,1.6326,1.6341,0
2009-09-08,1.6341,1.6586,1.6322,1.6497,0
2009-09-09,1.6501,1.6591,1.6455,1.6545,0
2009-09-10,1.6545,1.6686,1.648,1.6653,0
2009-09-11,1.6654,1.6741,1.6643,1.6658,0
2009-09-14,1.6661,1.6695,1.6522,1.6577,0
2009-09-15,1.6578,1.666,1.6404,1.6484,0
2009-09-16,1.6486,1.6533,1.6433,1.6482,0
2009-09-17,1.6478,1.6568,1.6426,1.6445,0
2009-09-18,1.6446,1.6453,1.6231,1.627,0
2009-09-21,1.627,1.627,1.6135,1.6205,0
2009-09-22,1.6208,1.6395,1.6208,1.6353,0
2009-09-23,1.6352,1.6467,1.633,1.6332,0
2009-09-24,1.6325,1.6386,1.6023,1.6059,0
2009-09-25,1.6058,1.6062,1.5916,1.5951,0
2009-09-28,1.5952,1.5987,1.577,1.588,0
2009-09-29,1.5878,1.5989,1.5825,1.5956,0
2009-09-30,1.5957,1.6126,1.5946,1.6004,0
2009-10-01,1.6004,1.6024,1.5925,1.5942,0
2009-10-02,1.5942,1.5955,1.5804,1.5941,0
2009-10-05,1.5938,1.6024,1.5903,1.5933,0
2009-10-06,1.5931,1.6048,1.5876,1.591,0
2009-10-07,1.5911,1.5972,1.5859,1.596,0
2009-10-08,1.5955,1.612,1.5949,1.6065,0
2009-10-09,1.6067,1.6073,1.5826,1.5842,0
2009-10-12,1.5834,1.5883,1.5729,1.5799,0
2009-10-13,1.58,1.5938,1.5707,1.5919,0
2009-10-14,1.5916,1.6025,1.5903,1.6001,0
2009-10-15,1.5999,1.6299,1.5994,1.6263,0
2009-10-16,1.6259,1.6398,1.6253,1.6354,0
2009-10-19,1.6354,1.6434,1.6241,1.6425,0
2009-10-20,1.6425,1.6489,1.6329,1.6385,0
2009-10-21,1.6384,1.6636,1.6347,1.6588,0
2009-10-22,1.6589,1.6637,1.6488,1.6615,0
2009-10-23,1.6616,1.6693,1.63,1.6302,0
2009-10-26,1.6305,1.6395,1.6252,1.6313,0
2009-10-27,1.6312,1.644,1.6286,1.6376,0
2009-10-28,1.6373,1.6466,1.6286,1.6381,0
2009-10-29,1.6382,1.6603,1.6339,1.656,0
2009-10-30,1.656,1.6578,1.6409,1.6445,0
2009-11-02,1.644,1.6478,1.6329,1.6404,0
2009-11-03,1.6408,1.6455,1.6262,1.6436,0
2009-11-04,1.6431,1.6597,1.6402,1.6555,0
2009-11-05,1.6551,1.6636,1.6467,1.6577,0
2009-11-06,1.6579,1.6636,1.6519,1.6609,0
2009-11-09,1.6612,1.6843,1.6597,1.6758,0
2009-11-10,1.6756,1.6789,1.6601,1.6741,0
2009-11-11,1.6743,1.6799,1.6536,1.6575,0
2009-11-12,1.6571,1.6626,1.6516,1.6577,0
2009-11-13,1.6576,1.6707,1.6572,1.6681,0
2009-11-16,1.6686,1.6876,1.6669,1.6819,0
2009-11-17,1.6819,1.6872,1.6755,1.6811,0
2009-11-18,1.6809,1.6845,1.6715,1.6743,0
2009-11-19,1.6744,1.6754,1.6607,1.6666,0
2009-11-20,1.6664,1.6676,1.646,1.6495,0
2009-11-23,1.6505,1.6648,1.6474,1.6605,0
2009-11-24,1.6604,1.6618,1.6497,1.6579,0
2009-11-25,1.6587,1.6746,1.6577,1.6704,0
2009-11-26,1.6702,1.6728,1.6468,1.6519,0
2009-11-27,1.6531,1.6531,1.6272,1.6485,0
2009-11-30,1.65,1.6593,1.638,1.644,0
2009-12-01,1.6439,1.6647,1.6392,1.6609,0
2009-12-02,1.6601,1.6695,1.655,1.6629,0
2009-12-03,1.6627,1.6722,1.6531,1.6537,0
2009-12-04,1.6537,1.6674,1.6422,1.647,0
2009-12-07,1.6469,1.6516,1.6314,1.6441,0
2009-12-08,1.6445,1.6476,1.6256,1.6285,0
2009-12-09,1.6283,1.6376,1.6168,1.6259,0
2009-12-10,1.626,1.6346,1.6215,1.6279,0
2009-12-11,1.6275,1.6339,1.6197,1.6257,0
2009-12-14,1.6256,1.6325,1.6191,1.6304,0
2009-12-15,1.6309,1.6319,1.6206,1.6265,0
2009-12-16,1.6265,1.6411,1.6231,1.6334,0
2009-12-17,1.6333,1.6342,1.608,1.6151,0
2009-12-18,1.6151,1.6249,1.6052,1.6159,0
2009-12-21,1.6154,1.6164,1.603,1.6045,0
2009-12-22,1.6037,1.61,1.5922,1.5966,0
2009-12-23,1.5961,1.5994,1.5924,1.595,0
2009-12-24,1.5954,1.6022,1.5929,1.5958,0
2009-12-25,1.5964,1.599,1.5946,1.5963,0
2009-12-28,1.5962,1.6015,1.5933,1.5999,0
2009-12-29,1.5999,1.6068,1.5867,1.5892,0
2009-12-30,1.59,1.6095,1.5833,1.6075,0
2009-12-31,1.6076,1.6236,1.605,1.616,0
2010-01-01,1.6176,1.6176,1.6164,1.6168,0
2010-01-04,1.6168,1.6241,1.6058,1.609,0
2010-01-05,1.6081,1.6154,1.5966,1.599,0
2010-01-06,1.5988,1.6064,1.5938,1.6014,0
2010-01-07,1.6012,1.6058,1.5897,1.593,0
2010-01-08,1.5928,1.611,1.5915,1.6023,0
2010-01-11,1.6022,1.6193,1.6021,1.6113,0
2010-01-12,1.611,1.6194,1.6062,1.6161,0
2010-01-13,1.6158,1.6307,1.6136,1.6278,0
2010-01-14,1.6276,1.6346,1.625,1.6333,0
2010-01-15,1.6332,1.6355,1.621,1.6261,0
2010-01-18,1.6261,1.6378,1.624,1.6336,0
2010-01-19,1.6339,1.6458,1.6312,1.636,0
2010-01-20,1.6356,1.6371,1.6243,1.6285,0
2010-01-21,1.6289,1.6311,1.6126,1.6186,0
2010-01-22,1.619,1.6283,1.6078,1.6109,0
2010-01-25,1.611,1.626,1.6089,1.6241,0
2010-01-26,1.6241,1.6268,1.6094,1.614,0
2010-01-27,1.6142,1.6244,1.6107,1.6164,0
2010-01-28,1.6166,1.6276,1.6113,1.6134,0
2010-01-29,1.6134,1.6179,1.5979,1.5979,0
2010-02-01,1.5983,1.5998,1.585,1.5956,0
2010-02-02,1.5956,1.5995,1.5904,1.5972,0
2010-02-03,1.5971,1.6069,1.5877,1.5885,0
2010-02-04,1.5889,1.5919,1.5731,1.5757,0
2010-02-05,1.575,1.5775,1.5559,1.5638,0
2010-02-08,1.5651,1.567,1.5535,1.558,0
2010-02-09,1.5578,1.5747,1.5562,1.5716,0
2010-02-10,1.5717,1.5765,1.5572,1.5594,0
2010-02-11,1.5594,1.5717,1.556,1.5702,0
2010-02-12,1.5702,1.5741,1.5581,1.5701,0
2010-02-15,1.57,1.572,1.5613,1.5657,0
2010-02-16,1.5658,1.5795,1.5628,1.5787,0
2010-02-17,1.579,1.5821,1.5667,1.567,0
2010-02-18,1.5668,1.5687,1.5496,1.5517,0
2010-02-19,1.5524,1.5542,1.5348,1.5472,0
2010-02-22,1.547,1.552,1.5431,1.5479,0
2010-02-23,1.5479,1.5575,1.5394,1.5421,0
2010-02-24,1.5424,1.5476,1.5387,1.5404,0
2010-02-25,1.5404,1.5421,1.5189,1.5262,0
2010-02-26,1.5261,1.532,1.5152,1.5232,0
2010-03-01,1.523,1.5247,1.4784,1.4988,0
2010-03-02,1.4987,1.4999,1.4855,1.497,0
2010-03-03,1.4968,1.5131,1.496,1.5095,0
2010-03-04,1.5096,1.5136,1.5006,1.5029,0
2010-03-05,1.5029,1.5166,1.4993,1.5133,0
2010-03-08,1.5138,1.5196,1.5031,1.5063,0
2010-03-09,1.5064,1.5069,1.4936,1.4994,0
2010-03-10,1.4995,1.5016,1.4873,1.4976,0
2010-03-11,1.4971,1.5066,1.4947,1.5061,0
2010-03-12,1.5058,1.5217,1.5027,1.5203,0
2010-03-15,1.5208,1.5212,1.502,1.505,0
2010-03-16,1.5049,1.526,1.4977,1.5248,0
2010-03-17,1.525,1.5381,1.5209,1.5314,0
2010-03-18,1.5316,1.5328,1.5217,1.5244,0
2010-03-19,1.5244,1.5256,1.4989,1.5013,0
2010-03-22,1.5016,1.5108,1.4932,1.5107,0
2010-03-23,1.5107,1.5113,1.4973,1.5034,0
2010-03-24,1.5033,1.504,1.4856,1.4878,0
2010-03-25,1.4878,1.5005,1.4798,1.4818,0
2010-03-26,1.4818,1.4923,1.4806,1.49,0
2010-03-29,1.49,1.5019,1.4893,1.4977,0
2010-03-30,1.4977,1.5126,1.4974,1.507,0
2010-03-31,1.5071,1.5203,1.5041,1.5177,0
2010-04-01,1.5175,1.5298,1.5168,1.5274,0
2010-04-02,1.5273,1.5282,1.5177,1.5199,0
2010-04-05,1.5269,1.5319,1.5219,1.5287,0
2010-04-06,1.5286,1.5306,1.5125,1.5262,0
2010-04-07,1.5263,1.5287,1.5134,1.5235,0
2010-04-08,1.5235,1.528,1.5137,1.5279,0
2010-04-09,1.5278,1.5391,1.5259,1.5366,0
2010-04-12,1.5444,1.5485,1.5348,1.5357,0
2010-04-13,1.5359,1.5449,1.5332,1.5377,0
2010-04-14,1.5376,1.549,1.5367,1.5465,0
2010-04-15,1.5467,1.5524,1.5383,1.5469,0
2010-04-16,1.5472,1.5481,1.5353,1.536,0
2010-04-19,1.5284,1.5342,1.5189,1.5336,0
2010-04-20,1.5335,1.5433,1.5285,1.5379,0
2010-04-21,1.538,1.5439,1.5328,1.5408,0
2010-04-22,1.5407,1.5473,1.5338,1.5387,0
2010-04-23,1.5385,1.5397,1.5292,1.5376,0
2010-04-26,1.5384,1.5497,1.5368,1.5454,0
2010-04-27,1.5453,1.5483,1.5221,1.5251,0
2010-04-28,1.5246,1.5288,1.5122,1.5202,0
2010-04-29,1.5202,1.5341,1.5138,1.5331,0
2010-04-30,1.5336,1.539,1.5249,1.5272,0
2010-05-03,1.531,1.5314,1.5208,1.523,0
2010-05-04,1.5235,1.5264,1.5086,1.5134,0
2010-05-05,1.5134,1.5172,1.5064,1.5104,0
2010-05-06,1.5103,1.5148,1.4708,1.4767,0
2010-05-07,1.4776,1.4936,1.4473,1.4801,0
2010-05-10,1.4825,1.5053,1.4812,1.4854,0
2010-05-11,1.4855,1.5004,1.4718,1.4925,0
2010-05-12,1.4924,1.5045,1.4815,1.4825,0
2010-05-13,1.4828,1.4917,1.4568,1.4595,0
2010-05-14,1.4596,1.464,1.4493,1.453,0
2010-05-17,1.4522,1.4545,1.4249,1.4488,0
2010-05-18,1.4486,1.4521,1.4272,1.4282,0
2010-05-19,1.4283,1.4466,1.4234,1.4454,0
2010-05-20,1.4452,1.4459,1.4227,1.4349,0
2010-05-21,1.4353,1.4496,1.4314,1.4466,0
2010-05-24,1.4517,1.4528,1.4348,1.4404,0
2010-05-25,1.4405,1.4448,1.4256,1.4431,0
2010-05-26,1.4432,1.4442,1.4328,1.4373,0
2010-05-27,1.4374,1.4606,1.4368,1.4565,0
2010-05-28,1.4565,1.4611,1.4431,1.4463,0
2010-05-31,1.4433,1.4548,1.4423,1.4535,0
2010-06-01,1.4535,1.4722,1.4437,1.4641,0
2010-06-02,1.4641,1.477,1.455,1.4652,0
2010-06-03,1.4654,1.4742,1.4582,1.4618,0
2010-06-04,1.4617,1.4681,1.445,1.445,0
2010-06-07,1.4421,1.4562,1.4384,1.4468,0
